imdb_id,title,language,country,adult,genres,budget,revenue,release_date,runtime,popularity,avg_rating,people_rated
tt0113749,Mallrats,en,['US'],False,Comedy|Romance,6000000,2122561,1995-10-20,94,35.178,6.756,1188
tt0113820,Mighty Morphin Power Rangers: The Movie,en,['US'],False,Action|Children,15000000,66400000,1995-06-30,96,33.82,5.8,665
tt0114436,Showgirls,en,['US'],False,Drama,45000000,20350754,1995-09-22,131,67.642,5.546,1170
tt0114478,Smoke,en,['US'],False,Comedy|Drama,7000000,8349430,1995-06-09,112,30.528,7.185,457
tt0114496,Something to Talk About,en,['US'],False,Comedy|Drama|Romance,30000000,77300000,1995-08-04,106,26.56,5.636,228
tt0114508,Species,en,['US'],False,Horror|Sci-Fi,35000000,113400000,1995-07-07,108,233.802,6.0,1552
tt0114558,Strange Days,en,['US'],False,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,42000000,7959291,1995-10-13,145,30.724,7.011,1270
tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",en,['US'],False,Comedy,0,47774193,1995-09-07,109,28.587,7.3,620
tt0114781,Under Siege 2: Dark Territory,en,['US'],False,Action,60000000,104324083,1995-07-13,99,38.891,5.824,859
tt0114898,Waterworld,en,['US'],False,Action|Adventure|Sci-Fi,175000000,264218220,1995-07-28,135,50.683,6.208,3526
tt0112471,Before Sunrise,en,['US'],False,Drama|Romance,2500000,5987386,1995-01-27,101,46.491,7.97,3935
tt0112508,Billy Madison,en,['US'],False,Comedy,10000000,26488734,1995-02-10,90,39.807,6.17,1566
tt0109445,Clerks,en,['US'],False,Comedy,27575,3151130,1994-10-19,92,30.815,7.413,2389
tt0109635,Disclosure,en,['US'],False,Drama|Thriller,55000000,214015089,1994-12-09,128,47.003,6.261,1117
tt8637504,Disclosure,en,['US'],False,Drama|Thriller,0,0,2020-06-19,107,21.676,8.0,127
tt0109676,Drop Zone,en,['US'],False,Action|Thriller,45000000,28735315,1994-12-08,101,45.205,5.677,375
tt0109642,Dolores Claiborne,en,['US'],False,Drama|Thriller,13000000,46400000,1995-03-24,132,37.329,7.243,718
tt0109759,Exotica,en,['CA'],False,Drama,2000000,4221036,1994-11-30,104,43.059,6.6,305
tt0109707,Ed Wood,en,['US'],False,Comedy|Drama,18000000,5900000,1994-09-27,127,63.214,7.496,2209
tt0113097,Forget Paris,en,['US'],False,Comedy|Romance,0,33177694,1995-05-19,101,27.057,6.2,145
tt0110005,Heavenly Creatures,en,['NZ'],False,Crime|Drama,5000000,3049135,1994-09-12,109,27.828,6.984,867
tt0110116,Immortal Beloved,en,['US'],False,Drama|Romance,120,0,1994-12-16,121,27.101,7.09,314
tt0110322,Legends of the Fall,en,['US'],False,Drama|Romance|War|Western,30000000,160638883,1994-12-16,133,44.305,7.392,2472
tt0110443,Major Payne,en,['US'],False,Comedy,0,30112050,1995-03-24,95,31.709,6.36,745
tt0110365,Little Odessa,en,['US'],False,Crime|Drama,0,0,1994-10-28,98,25.604,6.45,191
tt0110632,Natural Born Killers,en,['US'],False,Action|Crime|Thriller,34000000,50283563,1994-08-26,118,28.549,7.068,3247
tt0114069,Outbreak,en,['US'],False,Action|Drama|Sci-Fi|Thriller,50000000,189900000,1995-03-10,127,81.609,6.538,2144
tt0110912,Pulp Fiction,en,['US'],False,Comedy|Crime|Drama|Thriller,8500000,213900000,1994-09-10,154,359.534,8.489,27028
tt0110932,Quiz Show,en,['US'],False,Drama,31000000,24822619,1994-08-25,133,26.445,7.27,852
tt0111282,Stargate,en,['US'],False,Action|Adventure|Sci-Fi,55000000,196567262,1994-10-28,116,53.091,7.001,3259
tt0111149,Shallow Grave,en,['GB'],False,Comedy|Drama|Thriller,2500000,19800000,1994-12-22,93,38.761,6.996,941
tt0114614,Tank Girl,en,['US'],False,Action|Comedy|Sci-Fi,25000000,4064495,1995-03-31,104,60.3,5.437,459
tt0114694,Tommy Boy,en,['US'],False,Comedy,0,32648673,1995-03-31,98,31.366,6.788,909
tt0114924,While You Were Sleeping,en,['US'],False,Comedy|Romance,17000000,182100000,1995-04-21,103,36.609,7.003,1693
tt0110598,Muriel's Wedding,en,['AU'],False,Comedy,3000000,15119639,1994-09-29,106,29.276,6.848,424
tt0109040,Ace Ventura: Pet Detective,en,['US'],False,Comedy,15000000,107217396,1994-02-04,86,48.464,6.555,5572
tt0104779,Bitter Moon,en,"['US', 'GB']",False,Drama|Film-Noir|Romance,5000000,1862805,1992-09-02,139,43.192,7.095,713
tt0109444,Clear and Present Danger,en,['US'],False,Action|Crime|Drama|Thriller,62000000,215900000,1994-08-03,141,47.576,6.643,1417
tt0109484,"Corrina, Corrina",en,['US'],False,Comedy|Drama|Romance,0,0,1994-08-12,115,31.206,6.662,416
tt0109504,Crooklyn,en,['US'],False,Comedy|Drama,14000000,0,1994-05-13,115,245.39,6.783,129
tt0109450,Cobb,en,['US'],False,Drama,25500000,1007583,1994-12-02,128,24.765,6.0,79
tt0109830,Forrest Gump,en,['US'],False,Comedy|Drama|Romance|War,55000000,677387716,1994-06-23,142,227.96,8.475,26559
tt0109831,Four Weddings and a Funeral,en,['GB'],False,Comedy|Romance,4400000,245700832,1994-03-09,117,33.891,6.767,2581
tt0110167,It Could Happen to You,en,['US'],False,Comedy|Drama|Romance,20000000,37939757,1994-07-29,101,30.778,6.47,690
tt0110478,Maverick,en,['US'],False,Adventure|Comedy|Western,75000000,183000000,1994-05-20,127,28.546,6.876,1519
tt0111257,Speed,en,['US'],False,Action|Romance|Thriller,30000000,350448145,1994-06-09,116,70.983,7.131,5895
tt0111438,Timecop,en,['US'],False,Action|Sci-Fi|Thriller,27000000,101646581,1994-09-15,99,31.495,6.006,1105
tt0111693,When a Man Loves a Woman,en,['US'],False,Drama|Romance,0,50021959,1994-04-29,126,28.585,6.473,316
tt0111756,Wyatt Earp,en,['US'],False,Western,63000000,25100000,1994-06-24,191,36.055,6.763,796
tt0111301,Street Fighter,en,['US'],False,Action|Adventure|Fantasy,35000000,99423521,1994-12-23,102,43.169,4.585,1395
tt0113409,In the Mouth of Madness,en,['US'],False,Horror|Thriller,8000000,8946600,1995-02-03,95,27.873,7.203,1563
tt0106220,Addams Family Values,en,['US'],False,Children|Comedy|Fantasy,47000000,48919043,1993-11-19,94,60.41,7.0,2827
tt0109068,Airheads,en,['US'],False,Comedy,0,5751882,1994-08-05,92,34.13,6.109,684
tt0109198,Bad Girls,en,['US'],False,Western,0,15240435,1994-04-22,99,32.539,5.407,221
tt0109254,Beverly Hills Cop III,en,['US'],False,Action|Comedy|Crime|Thriller,50000000,119208989,1994-05-24,105,52.955,5.9,1698
tt0106519,Carlito's Way,en,['US'],False,Crime|Drama,30000000,63800000,1993-11-10,144,70.892,7.836,3000
tt0106582,Cliffhanger,en,['US'],False,Action|Adventure|Thriller,70000000,255000211,1993-05-28,112,56.53,6.496,2249
tt0106598,Coneheads,en,['US'],False,Comedy|Sci-Fi,33000000,21274717,1993-07-23,87,36.218,5.358,862
tt0109456,Color of Night,en,['US'],False,Drama|Thriller,40000000,19700000,1994-08-19,121,32.858,5.758,541
tt0106673,Dave,en,['US'],False,Comedy|Romance,28000000,92000000,1993-05-07,110,32.499,6.649,710
tt0106677,Dazed and Confused,en,['US'],False,Comedy,6900000,8000000,1993-09-24,102,56.309,7.342,1939
tt0106697,Demolition Man,en,['US'],False,Action|Adventure|Sci-Fi,57000000,58055768,1993-10-08,115,95.256,6.71,3487
tt0111732,With Honors,en,['US'],False,Comedy|Drama,0,20016254,1994-04-29,103,27.254,6.8,192
tt0106926,Flesh and Bone,en,['US'],False,Drama|Mystery|Romance,0,9709451,1993-11-05,126,25.316,6.0,85
tt0106965,Free Willy,en,['US'],False,Adventure|Children|Drama,20000000,153698625,1993-07-16,112,34.041,6.171,1755
tt0107004,Geronimo: An American Legend,en,['US'],False,Drama|Western,35000000,18635620,1993-12-10,115,29.448,6.3,242
tt0107057,Guilty as Sin,en,['US'],False,Crime|Drama|Thriller,0,22886222,1993-06-04,107,24.975,5.701,127
tt0107076,Hard Target,en,['US'],False,Action|Adventure|Crime|Thriller,18000000,74189677,1993-04-27,97,103.184,6.365,1089
tt0107096,Heaven & Earth,en,['US'],False,Action|Drama|War,33000000,5900000,1993-12-25,140,31.745,6.658,238
tt0107144,Hot Shots! Part Deux,en,['US'],False,Action|Comedy|War,25000000,133752825,1993-05-21,86,52.75,6.5,1767
tt0107206,In the Line of Fire,en,['US'],False,Action|Thriller,40000000,177000000,1993-07-08,128,31.935,6.974,1486
tt0107286,Judgment Night,en,['US'],False,Action|Crime|Thriller,21000000,12136938,1993-10-15,109,41.845,6.508,321
tt0107290,Jurassic Park,en,['US'],False,Action|Adventure|Sci-Fi|Thriller,63000000,920100000,1993-06-11,127,44.647,7.945,15756
tt0107302,Kalifornia,en,['US'],False,Drama|Thriller,9000000,2395231,1993-06-24,117,36.573,6.6,734
tt0107362,Last Action Hero,en,['US'],False,Action|Adventure|Comedy|Fantasy,85000000,137300000,1993-06-18,131,37.898,6.452,2579
tt0107468,M. Butterfly,en,['US'],False,Drama|Romance,17000000,1499795,1993-10-01,101,25.857,6.604,206
tt0107478,Made in America,en,['US'],False,Comedy,22000000,104942695,1993-01-06,111,28.744,5.499,340
tt0107497,Malice,en,['US'],False,Thriller,20000000,46405336,1993-09-29,107,104.512,6.242,426
tt0107554,Menace II Society,en,['US'],False,Action|Crime|Drama,3500000,27900000,1993-05-26,97,29.638,7.507,735
tt0116253,Executive Decision,en,['US'],False,Action|Adventure|Thriller,55000000,121969216,1996-03-15,132,39.301,6.284,878
tt0107614,Mrs. Doubtfire,en,['US'],False,Comedy|Drama,25000000,441286195,1993-11-24,125,59.212,7.192,5879
tt0110687,North,en,['US'],False,Comedy,40000000,0,1994-07-22,87,29.344,5.038,236
tt0107818,Philadelphia,en,['US'],False,Drama,26000000,206678440,1993-12-22,126,44.367,7.726,4084
tt0107840,Poetic Justice,en,['US'],False,Drama,14000000,27515786,1993-07-23,109,31.127,6.8,239
tt0107969,Rising Sun,en,['US'],False,Action|Drama|Mystery,40000000,107198790,1993-07-30,125,33.036,6.1,710
tt0107978,RoboCop 3,en,['US'],False,Action|Crime|Drama|Sci-Fi|Thriller,22000000,10696210,1993-01-21,104,65.772,4.809,1203
tt0107977,Robin Hood: Men in Tights,en,['US'],False,Comedy,20000000,35739755,1993-07-28,104,40.93,6.602,1987
tt0108052,Schindler's List,en,['US'],False,Drama|War,22000000,321365567,1993-12-15,195,112.662,8.568,15351
tt0108065,Searching for Bobby Fischer,en,['US'],False,Drama,12000000,7266383,1993-08-13,110,25.024,7.109,533
tt0111127,Serial Mom,en,['US'],False,Comedy|Crime|Horror,13000000,7820688,1994-04-13,94,38.549,6.725,632
tt0108122,Short Cuts,en,['US'],False,Drama,0,6110979,1993-09-05,188,29.949,7.213,554
tt0111201,Sirens,en,['US'],False,Drama,0,7770731,1994-03-04,98,25.612,5.6,132
tt0108160,Sleepless in Seattle,en,['US'],False,Comedy|Drama|Romance,21000000,227799884,1993-06-24,105,48.307,6.7,2241
tt0108162,Sliver,en,['US'],False,Thriller,40000000,116300000,1993-05-21,108,36.789,5.5,643
tt0083658,Blade Runner,en,['US'],False,Action|Sci-Fi|Thriller,28000000,41722424,1982-06-25,118,81.974,7.935,13313
tt0108238,Striking Distance,en,['US'],False,Action|Crime,0,0,1993-09-17,102,27.701,5.841,778
tt0108255,Super Mario Bros.,en,"['US', 'GB']",False,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,48000000,20915465,1993-05-28,104,48.323,4.4,1251
tt0111323,Surviving the Game,en,['US'],False,Action|Adventure|Thriller,7400000,7690013,1994-04-15,96,65.375,6.078,180
tt0108358,Tombstone,en,['US'],False,Action|Drama|Western,25000000,56500000,1993-12-25,130,47.444,7.602,2006
tt0103064,Terminator 2: Judgment Day,en,['US'],False,Action|Sci-Fi,102000000,520000000,1991-07-03,137,107.839,8.114,12342
tt0099348,Dances with Wolves,en,"['US', 'GB']",False,Adventure|Drama|Western,22000000,424200000,1990-03-30,181,59.832,7.849,4040
tt0029583,Snow White and the Seven Dwarfs,en,['US'],False,Animation|Children|Drama|Fantasy|Musical,1488423,184925486,1937-12-21,83,81.699,7.122,7123
tt0105196,Pretty Woman,cn,['HK'],False,Comedy|Romance,0,0,1991-12-06,93,25.48,4.111,9
tt0116282,Fargo,en,['US'],False,Comedy|Crime|Drama|Thriller,7000000,60611975,1996-03-08,98,168.065,7.864,7722
tt0116552,Homeward Bound II: Lost in San Francisco,en,"['CA', 'US']",False,Adventure|Children,0,32709423,1996-03-08,89,28.21,6.6,447
tt0082509,Heavy Metal,en,['US'],False,Action|Adventure|Animation|Horror|Sci-Fi,9300000,20100000,1981-08-07,90,51.059,6.5,655
tt0116514,Hellraiser: Bloodline,en,['US'],False,Action|Horror|Sci-Fi,4000000,16675000,1996-03-08,86,46.771,5.3,498
tt0117381,Primal Fear,en,['US'],False,Crime|Drama|Mystery|Thriller,30000000,102600000,1996-03-06,129,56.433,7.655,3225
tt0117608,Sgt. Bilko,en,['US'],False,Comedy,39000000,37956793,1996-03-29,90,32.985,5.811,333
tt0046911,Diabolique,fr,['FR'],False,Drama|Thriller,0,0,1955-01-29,117,33.808,7.89,903
tt0115956,Courage Under Fire,en,['US'],False,Action|Crime|Drama|War,46000000,100900000,1996-07-04,116,24.87,6.5,872
tt0117060,Mission: Impossible,en,['US'],False,Action|Adventure|Mystery|Thriller,80000000,457700000,1996-05-22,110,109.371,6.978,8533
tt0116683,James and the Giant Peach,en,['US'],False,Adventure|Animation|Children|Fantasy|Musical,38000000,28946127,1996-04-12,79,28.847,6.6,1253
tt0117705,Space Jam,en,['US'],False,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,80000000,250200000,1996-11-15,88,47.111,6.83,5810
tt0062711,Barbarella,en,['US'],False,Adventure|Comedy|Sci-Fi,9000000,2500000,1968-10-10,98,41.537,6.0,683
tt0117104,Mrs. Winterbourne,en,['US'],False,Comedy|Romance,25000000,10082005,1996-04-19,105,25.251,7.138,184
tt0117107,Mulholland Falls,en,['US'],False,Crime|Drama|Thriller,29000000,11500000,1996-04-26,107,32.108,5.931,259
tt0095776,Oliver & Company,en,['US'],False,Adventure|Animation|Children|Comedy|Musical,31000000,121000000,1988-11-18,74,44.005,6.728,1500
tt0112817,Dead Man,en,['US'],False,Drama|Mystery|Western,9000000,103800000,1995-12-23,121,31.615,7.304,1497
tt0117108,Multiplicity,en,['US'],False,Comedy,45000000,21075014,1996-07-19,117,40.369,5.749,514
tt0115624,Barb Wire,en,['US'],False,Action|Sci-Fi,9000000,3793614,1996-05-02,98,31.923,3.965,396
tt0117723,Spy Hard,en,['US'],False,Comedy,18000000,27000000,1996-05-24,81,28.68,5.385,621
tt0040366,Force of Evil,en,['US'],False,Film-Noir,0,0,1948-12-25,79,27.025,6.5,108
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,en,"['US', 'GB']",False,Comedy|War,1800000,9500000,1964-01-29,95,47.888,8.121,5377
tt0117765,Striptease,en,['US'],False,Comedy|Crime,50000000,113309743,1996-06-28,115,42.241,5.535,1025
tt0117951,Trainspotting,en,['GB'],False,Comedy|Crime|Drama,4000000,72000000,1996-02-23,94,36.148,7.968,9347
tt0116778,Kingpin,en,['US'],False,Comedy,27000000,25023434,1996-07-04,114,53.632,6.509,820
tt0116213,Eraser,en,"['CA', 'US']",False,Action|Drama|Thriller,100000000,242295562,1996-06-21,115,42.492,6.051,1726
tt0117333,Phenomenon,en,['US'],False,Drama|Romance,32000000,152000000,1996-07-05,123,37.108,6.393,1099
tt0117628,She's the One,en,['US'],False,Comedy|Romance,3500000,9500000,1996-08-26,96,26.599,5.5,236
tt0116320,Fled,en,['US'],False,Action|Adventure,25000000,17193231,1996-07-19,98,27.913,5.541,207
tt0116756,Kazaam,en,['US'],False,Children|Comedy|Fantasy,20000000,18937262,1996-07-17,93,24.91,4.2,258
tt0117438,Ransom,en,['US'],False,Crime|Thriller,80000000,309492681,1996-11-08,121,31.658,6.661,1740
tt0115857,Chain Reaction,en,['US'],False,Action|Adventure|Thriller,50000000,60209334,1996-08-02,107,27.532,5.7,1021
tt0116225,Escape from L.A.,en,['US'],False,Action|Adventure|Sci-Fi|Thriller,50000000,42277365,1996-08-09,100,36.529,5.85,1357
tt0115632,Basquiat,en,['US'],False,Drama,2962051,3011195,1996-08-09,108,34.123,6.6,265
tt0035896,For Whom the Bell Tolls,en,['US'],False,Adventure|Drama|Romance|War,3000000,17800000,1943-07-12,170,30.434,6.5,180
tt0045152,Singin' in the Rain,en,['US'],False,Comedy|Musical|Romance,2540800,7200000,1952-04-09,103,41.051,8.2,2998
tt0050419,Funny Face,en,['US'],False,Comedy|Musical,0,0,1957-02-13,103,35.327,7.0,646
tt0054698,Breakfast at Tiffany's,en,['US'],False,Drama|Romance,2500000,9500000,1961-10-06,115,55.809,7.669,4040
tt0052357,Vertigo,en,['US'],False,Drama|Mystery|Romance|Thriller,2479000,7797728,1958-05-28,129,88.411,8.168,5499
tt0025316,It Happened One Night,en,['US'],False,Comedy|Romance,325000,4500000,1934-02-22,105,32.218,7.831,1173
tt0053125,North by Northwest,en,['US'],False,Action|Adventure|Mystery|Romance|Thriller,4000000,13275000,1959-07-08,136,127.377,7.983,3911
tt0053291,Some Like It Hot,en,['US'],False,Comedy|Crime,2883848,25000000,1959-03-19,122,37.266,8.101,3325
tt0034583,Casablanca,en,['US'],False,Drama|Romance,878000,10462500,1943-01-15,102,145.291,8.2,5193
tt0058385,My Fair Lady,en,['US'],False,Comedy|Drama|Musical|Romance,17000000,72661442,1964-10-21,170,43.402,7.52,1234
tt0046250,Roman Holiday,en,['US'],False,Comedy|Drama|Romance,1500000,12000000,1953-08-26,119,37.655,7.887,1941
tt0031381,Gone with the Wind,en,['US'],False,Drama|Romance|War,4000000,402352579,1939-12-15,233,51.285,8.0,3874
tt0033467,Citizen Kane,en,['US'],False,Drama|Mystery,839727,23218000,1941-04-17,119,315.393,8.009,5291
tt0062622,2001: A Space Odyssey,en,"['US', 'GB']",False,Adventure|Drama|Sci-Fi,12000000,71923560,1968-04-02,149,372.172,8.077,11063
tt0042192,All About Eve,en,['US'],False,Drama,1400000,8400000,1950-11-09,139,28.509,8.1,1458
tt0032976,Rebecca,en,['US'],False,Drama|Mystery|Romance|Thriller,1288000,7592465,1940-03-23,130,37.132,7.921,1674
tt2235695,Rebecca,en,"['US', 'GB']",False,Drama|Mystery|Romance|Thriller,0,0,2020-10-16,123,29.841,6.298,1046
tt0048728,To Catch a Thief,en,['US'],False,Crime|Mystery|Romance|Thriller,2500000,8750000,1955-08-03,106,55.264,7.3,1419
tt0027125,Top Hat,en,['US'],False,Comedy|Musical|Romance,609000,3202000,1935-08-29,101,124.031,7.3,277
tt0049261,Giant,en,['US'],False,Drama|Romance|Western,5400000,32855818,1956-11-08,201,41.564,7.612,658
tt0038650,It's a Wonderful Life,en,['US'],False,Children|Drama|Fantasy|Romance,3180000,9644124,1946-12-20,130,70.892,8.273,4113
tt0051459,Cat on a Hot Tin Roof,en,['US'],False,Drama,3000000,17570324,1958-08-29,108,31.711,7.641,715
tt0116329,Fly Away Home,en,['US'],False,Adventure|Children,22000000,25143818,1996-09-13,107,28.601,6.9,440
tt0117011,Maximum Risk,en,['US'],False,Action|Adventure|Thriller,25000000,51702483,1996-09-13,100,39.969,5.757,472
tt0117039,Michael Collins,en,"['IE', 'US', 'GB']",False,Drama,25000000,16900000,1996-10-25,132,31.299,6.898,444
tt0115678,Big Night,en,['US'],False,Comedy|Drama,4100000,12000000,1996-09-20,107,29.215,6.918,213
tt0117603,Set It Off,en,['US'],False,Action|Crime,9000000,41590886,1996-11-06,123,30.888,7.177,329
tt0115438,2 Days in the Valley,en,['US'],False,Crime|Film-Noir,0,11132156,1996-09-11,104,25.267,6.165,245
tt0116259,Extreme Measures,en,['US'],False,Drama|Thriller,38000000,17380126,1996-09-27,118,27.189,6.0,305
tt0116000,D3: The Mighty Ducks,en,['US'],False,Children|Comedy,0,22955097,1996-10-04,104,29.644,5.9,428
tt0071607,Herbie Rides Again,en,['US'],False,Children|Comedy|Fantasy|Romance,0,38229000,1974-02-12,88,29.366,6.108,383
tt0050798,Old Yeller,en,['US'],False,Children|Drama,21909000,0,1957-12-25,84,28.766,6.9,256
tt0107131,Homeward Bound: The Incredible Journey,en,['US'],False,Adventure|Children|Drama,0,0,1993-02-03,84,26.33,7.0,965
tt0054357,Swiss Family Robinson,en,['US'],False,Adventure|Children,5000000,40356000,1960-12-21,126,27.723,6.9,295
tt0106611,Cool Runnings,en,['US'],False,Comedy,14000000,154856263,1993-10-01,98,33.857,7.0,1964
tt0102798,Robin Hood: Prince of Thieves,en,['US'],False,Adventure|Drama,48000000,390493908,1991-06-14,143,54.484,6.852,3105
tt0058331,Mary Poppins,en,['US'],False,Children|Comedy|Fantasy|Musical,4650000,103100000,1964-12-17,139,58.335,7.6,4512
tt0066817,Bedknobs and Broomsticks,en,['US'],False,Adventure|Children|Musical,20000000,17900000,1971-10-07,117,31.913,7.0,917
tt0116361,Freeway,en,['US'],False,Comedy|Crime|Drama|Thriller,3000000,0,1996-08-23,105,38.966,6.5,347
tt0095016,Die Hard,en,['US'],False,Action|Crime|Thriller,28000000,140767956,1988-07-15,132,87.052,7.8,10728
tt0117589,Secrets & Lies,en,['GB'],False,Drama,4500000,13417292,1996-05-24,142,33.403,7.551,609
tt0117887,That Thing You Do!,en,['US'],False,Comedy|Drama,26000000,34585416,1996-10-04,108,30.128,6.87,791
tt0116913,Looking for Richard,en,['US'],False,Documentary|Drama,0,0,1996-10-11,112,31.471,6.727,130
